RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
1	-2644633	-3652455	66.263296	-21.976453	66:15:48N	21:58:35W	27WVP5614149600	NQ27-05	T	PK		IC	44				V				GEIROLFSGNUPUR	Geirólfsgnúpur	Geirolfsgnupur	GEIROLFSGNUPUR	Geirólfsgnúpur	Geirolfsgnupur		2011-02-08	1,2,3,4,5				1993-09-01		
1	-2644633	-3652456	66.263296	-21.976453	66:15:48N	21:58:35W	27WVP5614149600	NQ27-05	T	PK		IC	44				N	isl			GEIROLFSNUPUR	Geirólfsnúpur	Geirolfsnupur	GEIROLFSNUPUR	Geirólfsnúpur	Geirolfsnupur		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2644701	-3652529	66.396334	-22.749948	66:23:47N	22:45:00W	27WVP2181965182	NQ27-05	T	MT		IC	44				N	isl			GELDINGAFELL	Geldingafell	Geldingafell	GELDINGAFELL	Geldingafell	Geldingafell		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2644827	-3652666	65.801594	-21.795881	65:48:06N	21:47:45W	27WVN6359898026	NQ27-10	S	FRM		IC	44				N	isl			GILSTADHIR	Gilstaðir	Gilstadhir	GILSTADHIR	Gilstaðir	Gilstadhir		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2644874	-3652722	65.781399	-22.525412	65:46:53N	22:31:31W	27WVN3018096392	NQ27-09	T	MT		IC	44				N	isl			GJORFIDALSFJALL	Gjörfidalsfjall	Gjorfidalsfjall	GJORFIDALSFJALL	Gjörfidalsfjall	Gjorfidalsfjall		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2644876	-3652724	65.762202	-22.567392	65:45:44N	22:34:03W	27WVN2820694300	NQ27-09	T	VAL		IC	44				N	isl			GJORFIDALUR	Gjörfidalur	Gjorfidalur	GJORFIDALUR	Gjörfidalur	Gjorfidalur		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2644875	-3652723	65.790878	-22.529991	65:47:27N	22:31:48W	27WVN2999697454	NQ27-09	S	FRM		IC	44				N	isl			GJORFIDALUR	Gjörfidalur	Gjorfidalur	GJORFIDALUR	Gjörfidalur	Gjorfidalur		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2644913	-3652762	65.993896	-21.639962	65:59:38N	21:38:24W	27WVP7094819378	NQ27-10	T	MT		IC	44				N	isl			GLIFSA	Glifsa	Glifsa	GLIFSA	Glifsa	Glifsa		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2644975	-3652829	66.469905	-22.573894	66:28:12N	22:34:26W	27WVP2988973172	NQ27-05	T	RK		IC	44				N	isl			GOLTUR	Göltur	Goltur	GOLTUR	Göltur	Goltur		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2644981	-3652835	66.325414	-22.264396	66:19:31N	22:15:52W	27WVP4334956755	NQ27-05	T	PASS		IC	44				N	isl			GONGUMANNASKARDH	Göngumannaskarð	Gongumannaskardh	GONGUMANNASKARDH	Göngumannaskarð	Gongumannaskardh		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2645016	-3652871	65.77374	-21.753888	65:46:25N	21:45:14W	27WVN6548194898	NQ27-10	S	FRM		IC	44				N	isl			GRAENANES	Grænanes	Graenanes	GRAENANES	Grænanes	Graenanes		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2648885	-3657143	65.408071	-20.275305	65:24:29N	20:16:31W	27WWN3365154128	NQ27-10	H	STM		IC	41				N				KORNSA	Kornsá	Kornsa	KORNSA	Kornsá	Kornsa		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2649548	-3657852	65.169159	-20.170686	65:10:09N	20:10:14W	27WWN3885927562	NQ27-10	H	STM		IC	41				N				LANGILAEKUR	Langilækur	Langilaekur	LANGILAEKUR	Langilækur	Langilaekur		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2649357	-3657638	65.229782	-20.17322	65:13:47N	20:10:24W	27WWN3865234317	NQ27-10	H	STM		IC	41				N				LAMBALAEKUR	Lambalækur	Lambalaekur	LAMBALAEKUR	Lambalækur	Lambalaekur		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2647809	-3655948	65.343111	-20.076024	65:20:35N	20:04:34W	27WWN4301147010	NQ27-10	H	STM		IC	41				N				ILLILAEKUR	Illilækur	Illilaekur	ILLILAEKUR	Illilækur	Illilaekur		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2646323	-3654316	65.19274	-19.875425	65:11:34N	19:52:32W	27WWN5264730404	NQ27-10	H	STM		IC	41				N				HESTLAEKUR	Hestlækur	Hestlaekur	HESTLAEKUR	Hestlækur	Hestlaekur		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2646801	-3654841	65.345732	-20.152565	65:20:45N	20:09:09W	27WWN3944447252	NQ27-10	H	STM		IC	41				N				HOLKOTSKVISL	Hólkotskvísl	Holkotskvisl	HOLKOTSKVISL	Hólkotskvísl	Holkotskvisl		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2644396	-3652187	65.287552	-20.068252	65:17:15N	20:04:06W	27WWN4346440823	NQ27-10	H	STM		IC	41				N				FRIDHMUNDARA	Friðmundará	Fridhmundara	FRIDHMUNDARA	Friðmundará	Fridhmundara		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2645968	-3653915	65.180066	-20.452983	65:10:48N	20:27:11W	27WWN2562128634	NQ27-10	H	STM		IC	41				N				HAUGAKVISL	Haugakvísl	Haugakvisl	HAUGAKVISL	Haugakvísl	Haugakvisl		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2645967	-3653914	65.139425	-19.542004	65:08:22N	19:32:31W	27WWN6839124783	NQ27-10	H	STM		IC	41				N				HAUGAKVISL	Haugakvísl	Haugakvisl	HAUGAKVISL	Haugakvísl	Haugakvisl		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2643112	-3650768	65.119144	-20.402326	65:07:09N	20:24:08W	27WWN2805821866	NQ27-10	H	STM		IC	41				N				DAUDHSMANNSKVISL	Dauðsmannskvísl	Daudhsmannskvisl	DAUDHSMANNSKVISL	Dauðsmannskvísl	Daudhsmannskvisl		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2652071	-3660675	65.103314	-20.185201	65:06:12N	20:11:07W	27WWN3827420216	NQ27-10	T	HLL		IC	41				N				SANDHORN	Sandhorn	Sandhorn	SANDHORN	Sandhorn	Sandhorn		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2651667	-3660213	65.129577	-18.625795	65:07:46N	18:37:33W	27WXN1139624990	NQ27-11	T	HLL		IC	41				N				REIDHHOLL	Reiðhóll	Reidhholl	REIDHHOLL	Reiðhóll	Reidhholl		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2647195	-3655268	65.009847	-19.254911	65:00:35N	19:15:18W	27WWN8225410687	NQ27-10	T	HLL		IC	41				N				HRAUNGARDHSHAUS	Hraungarðshaus	Hraungardhshaus	HRAUNGARDHSHAUS	Hraungarðshaus	Hraungardhshaus		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2644832	-3652671	65.058332	-18.623447	65:03:30N	18:37:24W	27WXN1180517059	NQ27-11	T	HLL		IC	41				N				GIMBRAFELL	Gimbrafell	Gimbrafell	GIMBRAFELL	Gimbrafell	Gimbrafell		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2644359	-3652150	65.168724	-19.108999	65:10:07N	19:06:32W	27WWN8860028586	NQ27-10	T	HLL		IC	41				N				FREMRIHRAUNKULA	Fremri-Hraunkúla	Fremri-Hraunkula	FREMRIHRAUNKULA	Fremri-Hraunkúla	Fremri-Hraunkula		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2644252	-3652039	65.187861	-18.907985	65:11:16N	18:54:29W	27WWN9794531015	NQ27-11	T	HLL		IC	41				N				FOSSARFELL	Fossárfell	Fossarfell	FOSSARFELL	Fossárfell	Fossarfell		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2645910	-3653854	65.049098	-19.654575	65:02:57N	19:39:16W	27WWN6332614601	NQ27-10	T	HLL		IC	41				N				HANZKAFELL	Hanzkafell	Hanzkafell	HANZKAFELL	Hanzkafell	Hanzkafell		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2643267	-3650935	65.036136	-19.511106	65:02:10N	19:30:40W	27WWN7011113308	NQ27-10	T	HLL		IC	41				N				DRAUGHALS	Draugháls	Draughals	DRAUGHALS	Draugháls	Draughals		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2641593	-3649074	65.209855	-18.714069	65:12:35N	18:42:51W	27WXN0693233780	NQ27-11	T	HLL		IC	41				N				ASAR	Ásar	Asar	ASAR	Ásar	Asar		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2642316	-3649883	65.07589	-18.632382	65:04:33N	18:37:57W	27WXN1131218998	NQ27-11	T	HLL		IC	41				N				BLEIKALUHALS	Bleikáluháls	Bleikaluhals	BLEIKALUHALS	Bleikáluháls	Bleikaluhals		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2642256	-3649814	64.998447	-19.128517	64:59:54N	19:07:43W	27WWN8824809588	NQ27-14	T	HLL		IC	41				N				BLAFELL	Bláfell	Blafell	BLAFELL	Bláfell	Blafell		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2651601	-3660135	65.040019	-18.747655	65:02:24N	18:44:52W	27WXN0603714804	NQ27-11	T	HLLS		IC	41				N				RAUDHHOLAR	Rauðhólar	Raudhholar	RAUDHHOLAR	Rauðhólar	Raudhholar		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2641199	-3648635	65.143211	-20.579304	65:08:36N	20:34:45W	27WWN1973224481	NQ27-10	T	HLLS		IC	41				N	isl			ADHALBOLSHALS	Aðalbólsháls	Adhalbolshals	ADHALBOLSHALS	Aðalbólsháls	Adhalbolshals		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2650419	-3658809	65.466667	-22.3	65:28:00N	22:18:00W	27WVN3977161087	NQ27-09	H	STM		IC	44				N	isl			MIDHJANESA	Miðjanesá	Midhjanesa	MIDHJANESA	Miðjanesá	Midhjanesa		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2650418	-3658808	65.463792	-22.287489	65:27:50N	22:17:15W	27WVN4034460755	NQ27-09	S	FRM		IC	44				N	isl			MIDHJANES	Miðjanes	Midhjanes	MIDHJANES	Miðjanes	Midhjanes		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2652928	-3661634	65.35	-23.05	65:21:00N	23:03:00W	27WVN0460949014	NQ27-09	H	RF		IC	44				N	isl			SKIPABODHAR	Skipaboðar	Skipabodhar	SKIPABODHAR	Skipaboðar	Skipabodhar		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2651194	-3659662	65.366599	-23.078094	65:22:00N	23:04:41W	27WVN0336350906	NQ27-09	T	RKS		IC	44				N	isl			ODDLEIFSSKER	Oddleifssker	Oddleifssker	ODDLEIFSSKER	Oddleifssker	Oddleifssker		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2651193	-3659661	65.466301	-23.057915	65:27:59N	23:03:28W	27WVN0466461982	NQ27-09	T	ISL		IC	44				N	isl			ODDLEIFSEY	Oddleifsey	Oddleifsey	ODDLEIFSEY	Oddleifsey	Oddleifsey		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2651184	-3659651	65.346849	-23.148286	65:20:49N	23:08:54W	27WVN0002548815	NQ27-09	T	ISLS		IC	44				N	isl			ODDBJARNARSKER	Oddbjarnarsker	Oddbjarnarsker	ODDBJARNARSKER	Oddbjarnarsker	Oddbjarnarsker		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2650415	-3658805	65.465758	-22.193057	65:27:57N	22:11:35W	27WVN4472460888	NQ27-09	T	PROM		IC	44				N	isl			MIDHHUSAHYRNA	Miðhúsahyrna	Midhhusahyrna	MIDHHUSAHYRNA	Miðhúsahyrna	Midhhusahyrna		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2650405	-3658795	65.457631	-22.167076	65:27:27N	22:10:01W	27WVN4591059959	NQ27-09	S	FRM		IC	44				N	isl			MIDHHUS	Miðhús	Midhhus	MIDHHUS	Miðhús	Midhhus		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2652819	-3661508	65.348296	-22.865838	65:20:54N	22:51:57W	27WVN1317148557	NQ27-09	T	RKS		IC	44				N	isl			SKARFASKER	Skarfasker	Skarfasker	SKARFASKER	Skarfasker	Skarfasker		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2652002	-3660600	65.45	-22.95	65:27:00N	22:57:00W	27WVN0960660007	NQ27-09	T	ISL		IC	44				N	isl			SANDEYJARHOLMUR	Sandeyjarhólmur	Sandeyjarholmur	SANDEYJARHOLMUR	Sandeyjarhólmur	Sandeyjarholmur		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2652001	-3660599	65.452333	-23.024941	65:27:08N	23:01:30W	27WVN0614160377	NQ27-09	T	ISL		IC	44				N	isl			SANDEY	Sandey	Sandey	SANDEY	Sandey	Sandey		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2652000	-3660598	65.45	-22.95	65:27:00N	22:57:00W	27WVN0960660007	NQ27-09	T	ISL		IC	44				N	isl			SANDEY	Sandey	Sandey	SANDEY	Sandey	Sandey		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2650329	-3658711	65.433333	-22.65	65:26:00N	22:39:00W	27WVN2346157753	NQ27-09	T	ISL		IC	44				N	isl			MIDHEY	Miðey	Midhey	MIDHEY	Miðey	Midhey		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2652716	-3661393	65.441633	-22.672703	65:26:30N	22:40:22W	27WVN2243358705	NQ27-09	T	ISLS		IC	44				N	isl			SKALEYJAR	Skáleyjar	Skaleyjar	SKALEYJAR	Skáleyjar	Skaleyjar		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2652715	-3661392	65.44156	-22.653999	65:26:30N	22:39:14W	27WVN2330058674	NQ27-09	S	FRM		IC	44				N	isl			SKALEYJAR	Skáleyjar	Skaleyjar	SKALEYJAR	Skáleyjar	Skaleyjar		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2652714	-3661391	65.443697	-22.642124	65:26:37N	22:38:32W	27WVN2385758898	NQ27-09	T	ISL		IC	44				V				SKALEYJA	Skáleyja	Skaleyja	SKALEYJA	Skáleyja	Skaleyja		2011-02-08	1,2,3,4,5				1993-09-01		
1	-2652714	-3661390	65.443697	-22.642124	65:26:37N	22:38:32W	27WVN2385758898	NQ27-09	T	ISL		IC	44				N	isl			SKALEY	Skáley	Skaley	SKALEY	Skáley	Skaley		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2646900	-3654943	64.869191	-22.015553	64:52:09N	22:00:56W	27WVM5187794262	NQ27-13	S	FRMQ		IC	45				N	isl			HOLMUR	Hólmur	Holmur	HOLMUR	Hólmur	Holmur		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2645449	-3653352	64.712283	-21.239274	64:42:44N	21:14:21W	27WVM8859576411	NQ27-13	S	FRM		IC	45				N	isl			HAAFELL	Háafell	Haafell	HAAFELL	Háafell	Haafell		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2655109	-3664039	64.95	-21.333333	64:57:00N	21:20:00W	27WVN8425202924	NQ27-13	L	GRAZ		IC	45				N	isl			TROLLAKIRKJA	Tröllakirkja	Trollakirkja	TROLLAKIRKJA	Tröllakirkja	Trollakirkja		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2646383	-3654375	64.885862	-21.961079	64:53:09N	21:57:40W	27WVM5448796080	NQ27-13	H	LK		IC	45				V				HITARLAKE	Hitar Lake	Hitar Lake	HITARLAKE	Hitar Lake	Hitar Lake		2011-02-10	1,2,3,4,5,6,7				1993-09-01		
1	-2646383	-3654380	64.885862	-21.961079	64:53:09N	21:57:40W	27WVM5448796080	NQ27-13	H	LK		IC	45				V				HITAVATN	Hitavatn	Hitavatn	HITAVATN	Hitavatn	Hitavatn		2011-02-10	1,2,3,4,5,6,7				1993-09-01		
1	-2646383	-3654379	64.885862	-21.961079	64:53:09N	21:57:40W	27WVM5448796080	NQ27-13	H	LK		IC	45				N	isl		Vatn	HITARVATN	Hítarvatn	Hitarvatn	HITARVATN	Hítarvatn	Hitarvatn		2011-02-10	1,2,3,4,5,6,7	1			1993-09-01		
1	-2654743	-3663646	64.883333	-21.783333	64:53:00N	21:47:00W	27WVM6290095682	NQ27-13	T	MT		IC	45				N	isl			THRUDHUFELL	Þrúðufell	Thrudhufell	THRUDHUFELL	Þrúðufell	Thrudhufell		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2651663	-3660208	65.998056	-15.321122	65:59:53N	15:19:16W	28WDU8542419731	NQ27-12	H	LK		IC	40				N				REIDHARAXLAVATN	Reiðaraxlavatn	Reidharaxlavatn	REIDHARAXLAVATN	Reiðaraxlavatn	Reidharaxlavatn		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2651663	-3660207	65.998056	-15.321122	65:59:53N	15:19:16W	28WDU8542419731	NQ27-12	H	LK		IC	40				V				REIDHARAXLARVATN	Reidharaxlarvatn	Reidharaxlarvatn	REIDHARAXLARVATN	Reidharaxlarvatn	Reidharaxlarvatn		2011-02-10	1,2,3,4,5				1993-09-01		
1	-2648993	-3657255	66.117821	-15.273732	66:07:04N	15:16:25W	28WDU8763433070	NQ27-07	H	LK		IC	40				N				KROKAVATN	Krókavatn	Krokavatn	KROKAVATN	Krókavatn	Krokavatn		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2652745	-3661426	66.166805	-15.015098	66:10:00N	15:00:54W	28WDU9931938503	NQ27-07	T	PROM		IC	40				N				SKAMMDALSHOFDHI	Skammdalshöfði	Skammdalshofdhi	SKAMMDALSHOFDHI	Skammdalshöfði	Skammdalshofdhi		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2650223	-3658595	66.16879	-15.166955	66:10:08N	15:10:01W	28WDU9247338734	NQ27-07	T	RDGE		IC	40				N				MELRAKKAAS	Melrakkaás	Melrakkaas	MELRAKKAAS	Melrakkaás	Melrakkaas		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2649828	-3658157	66.020539	-15.144117	66:01:14N	15:08:39W	28WDU9346422207	NQ27-07	H	STM		IC	40				N				LITLAKVERKA	Litla-Kverká	Litla-Kverka	LITLAKVERKA	Litla-Kverká	Litla-Kverka		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2644232	-3652017	66.158699	-15.047306	66:09:31N	15:02:50W	28WDU9786637600	NQ27-07	H	STM		IC	40				N				FOSSA	Fossá	Fossa	FOSSA	Fossá	Fossa		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2655529	-3664497	66.174515	-15.202048	66:10:28N	15:12:07W	28WDU9089239377	NQ27-07	T	VAL		IC	40				N				VATNADALUR	Vatnadalur	Vatnadalur	VATNADALUR	Vatnadalur	Vatnadalur		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2643314	-3650988	64.716793	-17.00744	64:43:00N	17:00:27W	28WDS0434778408	NQ27-15	H	GLCR		IC	40				N			Jökull	DYNGJUJOKULL	Dyngjujökull	Dyngjujokull	DYNGJUJOKULL	Dyngjujökull	Dyngjujokull		2011-02-10	1,2,3,4,5,6,7	1			1993-09-01		
1	-2643311	-3650984	64.827648	-17.303027	64:49:40N	17:18:11W	28WCS9071691235	NQ27-15	T	HLLS		IC	40				N				DYNGJUHALS	Dyngjuháls	Dyngjuhals	DYNGJUHALS	Dyngjuháls	Dyngjuhals		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2646992	-3655042	64.85241	-16.831415	64:51:09N	16:49:53W	28WDS1317093262	NQ27-15	T	LAVA		IC	40				N				HOLUHRAUN	Holuhraun	Holuhraun	HOLUHRAUN	Holuhraun	Holuhraun		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2655341	-3664291	64.832399	-17.133141	64:49:57N	17:07:59W	28WCS9879391481	NQ27-15	T	MT		IC	40				N				URDHARHALS	Urðarháls	Urdharhals	URDHARHALS	Urðarháls	Urdharhals		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2648510	-3656731	64.782842	-17.216638	64:46:58N	17:13:00W	28WCS9464086097	NQ27-15	T	MT		IC	40				N				KISTUFELL	Kistufell	Kistufell	KISTUFELL	Kistufell	Kistufell		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2651858	-3660440	64.702067	-17.530904	64:42:07N	17:31:51W	28WCS7934877661	NQ27-15	H	GLCR		IC	40				N				RJUPNABREKKUJOKULL	Rjúpnabrekkujökull	Rjupnabrekkujokull	RJUPNABREKKUJOKULL	Rjúpnabrekkujökull	Rjupnabrekkujokull		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2644037	-3651804	64.90156	-18.031161	64:54:06N	18:01:52W	27WXN4047500781	NQ27-14	H	LK		IC	40				N				FJORDHUNGSVATN	Fjórðungsvatn	Fjordhungsvatn	FJORDHUNGSVATN	Fjórðungsvatn	Fjordhungsvatn		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2644037	-3651802	64.90156	-18.031161	64:54:06N	18:01:52W	27WXN4047500781	NQ27-14	H	LK		IC	40				V				FJORDHUNGSLAKE	Fjorðungs Lake	Fjordhungs Lake	FJORDHUNGSLAKE	Fjorðungs Lake	Fjordhungs Lake		2011-02-10	1,2,3,4,5				1993-09-01		
1	-2644450	-3652252	64.776203	-17.515145	64:46:34N	17:30:55W	28WCS8042785888	NQ27-15	H	LKS		IC	40				N				GAESAVOTN	Gæsavötn	Gaesavotn	GAESAVOTN	Gæsavötn	Gaesavotn		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2655170	-3664105	64.786042	-17.822181	64:47:10N	17:49:20W	28WCS6588687599	NQ27-15	T	MT		IC	40				N				TUNGNAFELL	Tungnafell	Tungnafell	TUNGNAFELL	Tungnafell	Tungnafell		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2654920	-3663835	64.727234	-17.639701	64:43:38N	17:38:23W	28WCS7428180675	NQ27-15	T	MT		IC	40				N				TINDAFELL	Tindafell	Tindafell	TINDAFELL	Tindafell	Tindafell		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2644445	-3652246	64.767082	-17.467744	64:46:01N	17:28:04W	28WCS8264084783	NQ27-15	T	PK		IC	40				V				GAESAHNUKUR	Gæsahnúkur	Gaesahnukur	GAESAHNUKUR	Gæsahnúkur	Gaesahnukur		2011-02-10	1,2,3,4,5				1993-09-01		
1	-2644445	-3652245	64.767082	-17.467744	64:46:01N	17:28:04W	28WCS8264084783	NQ27-15	T	PK		IC	40				N				GAESAHNJUKUR	Gæsahnjúkur	Gaesahnjukur	GAESAHNJUKUR	Gæsahnjúkur	Gaesahnjukur		2011-02-10	1,2,3,4,5	1			1993-09-01		
1	-2650662	-3659066	66.1	-23.65	66:06:00N	23:39:00W	27WUP8022533589	NQ27-05	H	RF		IC	44				N	isl			MOSSKER	Mossker	Mossker	MOSSKER	Mossker	Mossker		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2650816	-3659232	65.427646	-23.862479	65:25:40N	23:51:45W	27WUN6721359134	NQ27-09	T	PK		IC	44				N	isl			NAPI	Napi	Napi	NAPI	Napi	Napi		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2641572	-3649052	65.722166	-21.380401	65:43:20N	21:22:49W	27WVN8254788995	NQ27-10	H	COVE		IC	44				N	isl		Vík	ARVIK	Árvík	Arvik	ARVIK	Árvík	Arvik		2011-02-08	1,2,3,4,5	1			1996-09-05		
1	-2641641	-3649126	65.774452	-21.455568	65:46:28N	21:27:20W	27WVN7914194846	NQ27-10	S	FRM		IC	44				N	isl			ASMUNDARNES	Ásmundarnes	Asmundarnes	ASMUNDARNES	Ásmundarnes	Asmundarnes		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2641650	-3649135	65.813308	-21.319547	65:48:48N	21:19:10W	27WVN8539199138	NQ27-10	S	FRM		IC	44				N	isl			ASPARVIK	Asparvík	Asparvik	ASPARVIK	Asparvík	Asparvik		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2641651	-3649136	65.825679	-21.341252	65:49:32N	21:20:29W	27WVP8440600522	NQ27-10	T	VAL		IC	44				N	isl			ASPARVIKURDALUR	Asparvíkurdalur	Asparvikurdalur	ASPARVIKURDALUR	Asparvíkurdalur	Asparvikurdalur		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2641717	-3649208	65.9	-21.45	65:54:00N	21:27:00W	27WVP7949608837	NQ27-10	T	VAL		IC	44				N	isl			AUSTURARDALUR	Austurárdalur	Austurardalur	AUSTURARDALUR	Austurárdalur	Austurardalur		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2641737	-3649230	66.133333	-21.633333	66:08:00N	21:38:00W	27WVP7140634916	NQ27-05	T	RK		IC	44				N	isl			AUSTURKLAKKUR	Austurklakkur	Austurklakkur	AUSTURKLAKKUR	Austurklakkur	Austurklakkur		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2641755	-3649249	66.016667	-21.433333	66:01:00N	21:26:00W	27WVP8034521836	NQ27-05	S	FRM		IC	44				N	isl			AVIK	Ávík	Avik	AVIK	Ávík	Avik		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2641756	-3649250	66.000792	-21.448284	66:00:03N	21:26:54W	27WVP7965520071	NQ27-05	T	VAL		IC	44				N	isl			AVIKURDALUR	Ávíkurdalur	Avikurdalur	AVIKURDALUR	Ávíkurdalur	Avikurdalur		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2641795	-3649295	65.709553	-21.452294	65:42:34N	21:27:08W	27WVN7923987611	NQ27-10	T	HLL		IC	44				N	isl			BAEJARFELL	Bæjarfell	Baejarfell	BAEJARFELL	Bæjarfell	Baejarfell		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	186836	232576	65.6	-21.366667	65:36:00N	21:22:00W	27WVN8309875375	NQ27-10	T	PT		IC	44				N	isl		Nes	BAEJARNES	Bæjarnes	Baejarnes	BAEJARNES	Bæjarnes	Baejarnes		2011-02-08	1,2,3	1			1996-09-05		
1	-2641830	-3649334	65.725907	-21.427095	65:43:33N	21:25:38W	27WVN8040889426	NQ27-10	H	LKS		IC	44				N	isl			BAEJARVOTN	Bæjarvötn	Baejarvotn	BAEJARVOTN	Bæjarvötn	Baejarvotn		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2641843	-3649349	65.709854	-21.422747	65:42:35N	21:25:22W	27WVN8059587635	NQ27-10	P	PPL		IC	44				N	isl			BAER	Bær	Baer	BAER	Bær	Baer		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2641840	-3649346	66.004696	-21.483975	66:00:17N	21:29:02W	27WVP7803820518	NQ27-05	S	FRM		IC	44				N	isl			BAER	Bær	Baer	BAER	Bær	Baer		2011-02-08	1,2,3,4,5	1			1993-09-01		
1	-2641906	-3649421	65.778316	-21.515783	65:46:42N	21:30:57W	27WVN7638895298	NQ27-10	S	FRM		IC	44				N	isl			BAKKI	Bakki	Bakki	BAKKI	Bakki	Bakki		2011-02-08	1,2,3,4,5	1			1993-09-01		
